model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 C Class,2014.0, 14990,Automatic,48000,,,Diesel,2.1
 C Class,2019.0, 26999,Semi-Auto,8510,145,47.1,Petrol,1.5
 C Class,2018.0, 22799,Semi-Auto,11494,145,46.3,Petrol,1.5
 C Class,2018.0, 22849,Automatic,11163,145,46.3,Petrol,1.5
 C Class,2019.0, 31699,Semi-Auto,9839,145,54.3,Diesel,2.0
 C Class,2019.0, 26199,Semi-Auto,9690,145,44.1,Petrol,1.5
 C Class,2019.0, 25299,Semi-Auto,10234,145,46.3,Petrol,1.5
 C Class,2019.0, 31599,Semi-Auto,3092,145,44.1,Petrol,1.5
 C Class,2019.0, 29599,Semi-Auto,8746,145,57.7,Diesel,2.0
 C Class,2017.0, 18999,Semi-Auto,21459,145,64.2,Diesel,2.1
 C Class,2018.0, 28399,Automatic,3438,145,44.1,Petrol,2.0
 C Class,2015.0, 13990,Automatic,71000,30,61.4,Diesel,2.143
 C Class,2017.0, 15990,Automatic,49000,145,61.4,Diesel,2.143
 C Class,2014.0, 15490,Automatic,50000,30,64.2,Diesel,2.143
 C Class,2015.0, 14490,Automatic,78000,30,64.2,Diesel,2.143
 C Class,2012.0, 7990,Automatic,88000,145,53.3,Diesel,2.143
 C Class,2017.0, 17990,Automatic,37000,30,64.2,Diesel,2.143
 C Class,2014.0, 11990,Automatic,50000,20,65.7,Diesel,2.143
 C Class,2016.0, 18990,Automatic,23000,30,64.2,Diesel,2.143
 C Class,2015.0, 13490,Automatic,52000,125,52.3,Petrol,1.991
 C Class,2017.0, 20990,Automatic,29000,145  ,58.9,Diesel,2.143
 C Class,2014.0, 9990,Automatic,60000,145,53.3,Diesel,2.143
 C Class,2013.0, 9490,Automatic,68000,145,53.3,Diesel,2.143
 C Class,2015.0, 13990,Automatic,42000,20,65.7,Diesel,2.143
 C Class,2016.0, 19990,Automatic,50000,30,65.7,Diesel,2.143
 C Class,2016.0, 19990,Automatic,35000,20,67.3,Diesel,2.143
 C Class,2013.0, 9490,Automatic,48000,145,53.3,Diesel,2.143
 C Class,2019.0, 20299,Semi-Auto,14973,145,61.4,Diesel,2.0
 C Class,2019.0, 20349,Semi-Auto,14006,145,46.3,Petrol,1.5
 C Class,2019.0, 29399,Semi-Auto,1919,145,61.4,Diesel,2.0
 C Class,2019.0, 25549,Semi-Auto,15074,145,61.4,Diesel,2.0
 C Class,2015.0, 13599,Automatic,44598,30,64.2,Diesel,2.1
 C Class,2014.0, 13799,Automatic,78966,30,64.2,Diesel,2.1
 C Class,2017.0, 17499,Automatic,28609,135  ,134.5,Hybrid,2.0
 C Class,2016.0, 18268,Automatic,24227,30,64.2,Diesel,2.1
 C Class,2016.0, 17999,Automatic,43003,0,74.3,Hybrid,2.1
 C Class,2016.0, 16199,Automatic,35822,20,64.2,Diesel,2.1
 C Class,2017.0, 17488,Automatic,29645,125,52.3,Petrol,2.0
 C Class,2017.0, 18999,Automatic,35649,30,61.4,Diesel,2.1
 C Class,2018.0, 16799,Automatic,29970,145,50.4,Petrol,2.0
 C Class,2015.0, 10499,Automatic,79520,145,53.3,Diesel,2.1
 C Class,2016.0, 19599,Automatic,38154,0,74.3,Hybrid,2.1
 C Class,2017.0, 16999,Manual,12146,20,70.6,Diesel,1.6
 C Class,2012.0, 9124,Automatic,60586,145,56.5,Diesel,2.1
 C Class,2016.0, 15999,Automatic,44617,30,64.2,Diesel,2.1
 C Class,2018.0, 27649,Automatic,6232,145,57.7,Diesel,2.0
 C Class,2018.0, 23249,Automatic,8796,145,46.3,Petrol,1.5
 C Class,2019.0, 20999,Semi-Auto,13467,145,61.4,Diesel,2.0
 C Class,2019.0, 20999,Semi-Auto,13318,145,61.4,Diesel,2.0
 C Class,2018.0, 25999,Automatic,10913,145,65.7,Diesel,2.1
 C Class,2016.0, 19699,Semi-Auto,30611,30,64.2,Diesel,2.1
 C Class,2019.0, 38999,Semi-Auto,3220,145  ,30.4,Petrol,3.0
 C Class,2019.0, 27099,Semi-Auto,3598,145,58.9,Diesel,1.6
 C Class,2019.0, 25999,Semi-Auto,14895,145,61.4,Diesel,2.0
 C Class,2019.0, 24499,Semi-Auto,12902,145,61.4,Diesel,2.0
 C Class,2018.0, 29199,Semi-Auto,4715,145,54.3,Diesel,2.0
 C Class,2016.0, 19999,Semi-Auto,15000,125,58.9,Diesel,2.1
 C Class,2017.0, 23999,Semi-Auto,21212,145,67.3,Diesel,2.1
 C Class,2019.0, 32099,Semi-Auto,707,145,41.5,Petrol,2.0
 C Class,2019.0, 28599,Semi-Auto,3889,145,61.4,Diesel,2.0
 C Class,2019.0, 27199,Semi-Auto,930,145,45.6,Petrol,1.5
 C Class,2018.0, 23400,Automatic,9861,145,46.3,Petrol,1.5
 C Class,2014.0, 10999,Automatic,53386,145,56.5,Diesel,2.1
 C Class,2015.0, 12000,Automatic,40005,,,Diesel,2.1
 C Class,2015.0, 12000,Automatic,40005,,,Diesel,2.1
 C Class,2016.0, 14499,Automatic,33036,20,65.7,Diesel,2.1
 C Class,2016.0, 19450,Manual,17097,30,65.7,Diesel,2.1
 C Class,2018.0, 15489,Manual,36000,150,53.3,Petrol,2.0
 C Class,2017.0, 16489,Automatic,62480,30,60.1,Diesel,2.1
 C Class,2017.0, 24948,Automatic,10597,145,65.7,Diesel,2.143
 C Class,2017.0, 20988,Automatic,15072,30,64.2,Diesel,1.598
 C Class,2017.0, 24998,Automatic,20118,160,43.5,Petrol,1.991
 C Class,2018.0, 21498,Automatic,12123,145,60.1,Diesel,2.143
 C Class,2020.0, 49998,Automatic,1000,,29.7,Petrol,2.996
 C Class,2019.0, 26998,Automatic,6000,,44.1,Petrol,1.595
 C Class,2013.0, 10190,Automatic,60841,145,53.3,Diesel,2.1
 C Class,2015.0, 14900,Automatic,35553,20,65.7,Diesel,2.1
 C Class,2015.0, 13854,Automatic,75306,30,64.2,Diesel,2.1
 C Class,2014.0, 12295,Automatic,32391,160,44.8,Petrol,1.6
 C Class,2016.0, 16000,Manual,39877,30,65.7,Diesel,1.6
 C Class,2016.0, 14299,Manual,34246,20,65.7,Diesel,2.1
 C Class,2016.0, 14499,Manual,11638,20,70.6,Diesel,2.1
 C Class,2017.0, 18865,Automatic,15021,145  ,64.2,Diesel,2.1
 C Class,2013.0, 10999,Automatic,49085,145,53.3,Diesel,2.1
 C Class,2016.0, 18499,Automatic,28696,0,134.5,Hybrid,2.0
 C Class,2015.0, 17130,Automatic,59549,0,76.4,Hybrid,2.1
 C Class,2013.0, 21999,Automatic,41866,570,23.5,Petrol,6.2
 C Class,2016.0, 16341,Automatic,61225,0,134.5,Hybrid,2.0
 C Class,2016.0, 19499,Automatic,40313,0,134.5,Hybrid,2.0
 C Class,2016.0, 21499,Automatic,26741,30,65.7,Diesel,2.1
 C Class,2016.0, 15999,Automatic,59211,0,134.5,Hybrid,2.0
 C Class,2017.0, 16958,Automatic,49243,30,61.4,Diesel,2.1
 C Class,2016.0, 15999,Automatic,41614,20,64.2,Diesel,2.1
 C Class,2014.0, 14999,Automatic,42256,20,64.2,Diesel,2.1
 C Class,2017.0, 13499,Manual,23001,125,53.3,Petrol,2.0
 C Class,2015.0, 12490,Manual,68600,20,68.9,Diesel,2.143
 C Class,2010.0, 4990,Manual,97717,200,43.5,Petrol,1.597
 C Class,2013.0, 9685,Automatic,76950,145,53.3,Diesel,2.143
 C Class,2018.0, 17470,Automatic,22345,145,65.7,Diesel,1.6
 C Class,2010.0, 4495,Automatic,106032,205,39.8,Petrol,1.796
 C Class,2017.0, 17999,Automatic,49859,135,78.5,Hybrid,2.1
 C Class,2013.0, 8751,Automatic,69493,145,56.5,Diesel,2.1
 C Class,2019.0, 29499,Automatic,4443,,55.4,Diesel,2.0
 C Class,2015.0, 13999,Automatic,42492,20,65.7,Diesel,2.1
 C Class,2014.0, 15399,Automatic,20047,125,52.3,Petrol,2.0
 C Class,2017.0, 18999,Automatic,23555,145,61.4,Diesel,2.1
 C Class,2018.0, 19949,Automatic,28059,145,61.4,Diesel,2.1
 C Class,2016.0, 14649,Manual,40049,20,70.6,Diesel,1.598
 C Class,2014.0, 10393,Automatic,140000,30,62.8,Diesel,2.143
 C Class,2015.0, 10791,Manual,129000,20,68.9,Diesel,2.143
 C Class,2015.0, 9791,Manual,90000,20,65.7,Diesel,2.143
 C Class,2015.0, 11591,Manual,94000,20,68.9,Diesel,2.143
 C Class,2016.0, 12392,Automatic,124000,20,64.2,Diesel,2.143
 C Class,2017.0, 13392,Automatic,102000,30,64.2,Diesel,2.143
 C Class,2015.0, 9793,Manual,113000,20,70.6,Diesel,2.143
 C Class,2016.0, 11393,Automatic,128000,20,64.2,Diesel,2.143
 C Class,2015.0, 8692,Manual,150000,20,68.9,Diesel,2.143
 C Class,2008.0, 4295,Automatic,112455,260,42.2,Diesel,2.145
 C Class,2015.0, 16395,Automatic,44086,125,60.1,Diesel,2.143
 C Class,2017.0, 14670,Automatic,51406,150,64.2,Diesel,2.1
 C Class,2015.0, 15970,Automatic,81423,30,64.2,Diesel,2.1
 C Class,2016.0, 13490,Automatic,99217,125,60.1,Diesel,2.1
 C Class,2008.0, 5780,Automatic,67979,260,34.9,Petrol,1.8
 C Class,2013.0, 8950,Automatic,74157,145,56.5,Diesel,2.1
 C Class,2015.0, 15604,Manual,31435,30,64.2,Diesel,2.1
 C Class,2014.0, 11750,Automatic,47183,145,56.5,Diesel,2.1
 C Class,2012.0, 7573,Manual,59512,200,42.2,Petrol,1.8
 C Class,2015.0, 14999,Automatic,52500,30,64.2,Diesel,2.1
 C Class,2014.0, 11999,Automatic,50416,145,53.3,Diesel,2.1
 C Class,2017.0, 18728,Automatic,23683,125,51.4,Petrol,2.0
 C Class,2017.0, 20200,Automatic,25449,145,67.3,Diesel,2.1
 C Class,2015.0, 15800,Automatic,46959,0,76.4,Hybrid,2.1
 C Class,2017.0, 15999,Automatic,24518,145,65.7,Diesel,2.1
 C Class,2015.0, 9392,Manual,108000,20,70.6,Diesel,2.143
 C Class,2019.0, 19999,Automatic,15024,145,64.2,Diesel,2.1
 C Class,2018.0, 18699,Automatic,37763,145,61.4,Diesel,2.1
 C Class,2015.0, 20000,Automatic,12050,30,64.2,Diesel,2.1
 C Class,2017.0, 21499,Automatic,11136,145,61.4,Diesel,2.1
 C Class,2016.0, 16499,Automatic,28392,30,62.8,Diesel,2.1
 C Class,2016.0, 16326,Automatic,52819,0,134.5,Hybrid,2.0
 C Class,2018.0, 20299,Automatic,11498,145,61.4,Diesel,2.1
 C Class,2016.0, 17999,Automatic,42569,30,61.4,Diesel,2.1
 C Class,2014.0, 15999,Automatic,31690,30,64.2,Diesel,2.1
 C Class,2018.0, 24499,Automatic,11881,145,58.9,Diesel,2.1
 C Class,2019.0, 29748,Automatic,8000,,64.2,Diesel,1.95
 C Class,2019.0, 31998,Automatic,4000,,61.4,Diesel,1.95
 C Class,2019.0, 29498,Automatic,1000,145,46.3,Petrol,1.497
 C Class,2019.0, 24998,Automatic,2073,145,45.6,Petrol,1.497
 C Class,2019.0, 27998,Automatic,5144,145,56.5,Diesel,1.95
 C Class,2017.0, 21998,Automatic,30633,30,61.4,Diesel,2.143
 C Class,2016.0, 19998,Automatic,40500,0,134.5,Hybrid,1.991
 C Class,2019.0, 31248,Automatic,4000,145,64.2,Diesel,1.95
 C Class,2020.0, 34498,Automatic,3000,145,61.4,Diesel,1.95
 C Class,2020.0, 33998,Automatic,2000,145,64.2,Diesel,1.95
 C Class,2018.0, 21691,Automatic,13910,145,61.4,Diesel,2.143
 C Class,2018.0, 24991,Automatic,6001,145,52.3,Petrol,1.991
 C Class,2019.0, 24992,Automatic,8238,145,44.1,Petrol,1.497
 C Class,2016.0, 19900,Automatic,3000,125,51.4,Petrol,1.991
 C Class,2019.0, 26291,Automatic,6084,145,61.4,Diesel,1.95
 C Class,2017.0, 21291,Automatic,10398,145,41.5,Petrol,1.991
 C Class,2016.0, 18291,Automatic,26401,0,76.4,Hybrid,2.143
 C Class,2020.0, 19298,Manual,15754,,,Diesel,2.143
 C Class,2019.0, 29998,Automatic,50,145,45.6,Petrol,1.497
 C Class,2018.0, 21691,Automatic,3314,145,44.1,Petrol,1.497
 C Class,2020.0, 33998,Automatic,2000,145,61.4,Diesel,1.95
 C Class,2019.0, 24748,Automatic,13479,145,47.1,Petrol,1.497
 C Class,2018.0, 19798,Automatic,38508,145,61.4,Diesel,2.143
 C Class,2017.0, 19498,Automatic,27236,30,64.2,Diesel,2.143
 C Class,2017.0, 18998,Automatic,42986,145,61.4,Diesel,2.143
 C Class,2017.0, 16798,Automatic,37158,20,64.2,Diesel,2.143
 C Class,2017.0, 21998,Automatic,19242,145,67.3,Diesel,2.143
 C Class,2019.0, 22291,Automatic,5266,145,45.6,Petrol,1.497
 C Class,2017.0, 18991,Automatic,34682,30,61.4,Diesel,2.143
 C Class,2019.0, 29900,Automatic,2910,,46.3,Petrol,1.497
 C Class,2015.0, 15400,Automatic,56118,30,61.4,Diesel,2.143
 C Class,2020.0, 41900,Automatic,1000,150,28.8,Petrol,2.996
 C Class,2016.0, 20191,Automatic,47651,30,65.7,Diesel,2.143
 C Class,2016.0, 40995,Automatic,30187,,,Petrol,3.982
 C Class,2016.0, 15999,Automatic,37982,125,52.3,Petrol,2.0
 C Class,2017.0, 20249,Automatic,22011,145,61.4,Diesel,2.1
 C Class,2017.0, 15699,Automatic,33569,125,53.3,Petrol,2.0
 C Class,2019.0, 27498,Automatic,41,150,47.1,Petrol,1.497
 C Class,2018.0, 26998,Automatic,15000,150,44.1,Petrol,1.991
 C Class,2017.0, 21498,Automatic,26145,30,61.4,Diesel,2.143
 C Class,2017.0, 21489,Automatic,19878,145  ,67.3,Diesel,2.1
 C Class,2013.0, 8799,Automatic,57172,30,64.2,Diesel,2.1
 C Class,2017.0, 18999,Automatic,23637,145,64.2,Diesel,2.1
 C Class,2015.0, 15899,Automatic,48361,0,134.5,Hybrid,2.0
 C Class,2016.0, 13600,Automatic,71077,20,64.2,Diesel,2.1
 C Class,2017.0, 20599,Automatic,17324,145,58.9,Diesel,2.1
 C Class,2017.0, 16799,Automatic,20850,30,65.7,Diesel,1.6
 C Class,2012.0, 9400,Automatic,50848,200,40.4,Petrol,1.8
 C Class,2016.0, 18400,Automatic,23907,125,60.1,Diesel,2.1
 C Class,2017.0, 18995,Automatic,23606,,134.5,Hybrid,2.0
 C Class,2015.0, 12295,Automatic,81940,0,78.5,Hybrid,2.143
 C Class,2015.0, 10500,Manual,82230,20,65.7,Diesel,2.143
 C Class,2016.0, 17699,Automatic,14183,125,51.4,Petrol,1.991
 C Class,2013.0, 11499,Automatic,69900,140,56.5,Diesel,2.1
 C Class,2008.0, 5999,Automatic,91000,230,42.2,Diesel,2.1
 C Class,2018.0, 23995,Automatic,7200,145,40.4,Petrol,1.991
 C Class,2014.0, 12495,Automatic,20000,165,44.8,Petrol,1.595
 C Class,2018.0, 15999,Automatic,26930,145,50.4,Petrol,2.0
 C Class,2013.0, 9000,Automatic,56544,145,56.5,Diesel,2.1
 C Class,2016.0, 16000,Automatic,34972,30,65.7,Diesel,1.6
 C Class,2018.0, 22900,Automatic,6200,140,47.1,Petrol,1.497
 C Class,2018.0, 16999,Automatic,26329,145,50.4,Petrol,2.0
 C Class,2017.0, 17249,Automatic,27814,125,51.4,Petrol,2.0
 C Class,2016.0, 22900,Automatic,33821,30,65.7,Diesel,2.1
 C Class,2016.0, 15679,Automatic,60619,0,134.5,Hybrid,2.0
 C Class,2017.0, 14999,Automatic,40272,145,65.7,Diesel,2.1
 C Class,2016.0, 19599,Automatic,33197,125,58.9,Diesel,2.1
 C Class,2012.0, 7699,Automatic,80299,145,56.5,Diesel,2.1
 C Class,2019.0, 27500,Automatic,650,,60.1,Diesel,1.597
 C Class,2019.0, 29498,Automatic,4885,145,57.7,Diesel,1.95
 C Class,2017.0, 17900,Automatic,19828,145,50.4,Petrol,1.991
 C Class,2017.0, 21900,Automatic,23665,145,61.4,Diesel,2.143
 C Class,2019.0, 27400,Automatic,348,145,61.4,Diesel,1.95
 C Class,2019.0, 22900,Automatic,9050,,42.2,Petrol,1.595
 C Class,2020.0, 39900,Automatic,600,145,55.4,Diesel,1.95
 C Class,2020.0, 35900,Automatic,3000,145,61.4,Diesel,1.95
 C Class,2019.0, 31400,Automatic,2200,145,64.2,Diesel,1.95
 C Class,2019.0, 32900,Automatic,3000,145,64.2,Diesel,1.95
 C Class,2019.0, 45900,Automatic,3500,,29.7,Petrol,2.996
 C Class,2017.0, 20988,Automatic,30728,145,47.1,Petrol,1.991
 C Class,2017.0, 22400,Automatic,25000,150  ,47.1,Petrol,1.991
 C Class,2017.0, 20700,Automatic,23434,150,48.7,Petrol,1.991
 C Class,2015.0, 15400,Automatic,41000,30,64.2,Diesel,2.143
 C Class,2015.0, 12900,Automatic,26501,160,44.8,Petrol,1.6
 C Class,2013.0, 9700,Automatic,57801,145,53.3,Diesel,2.1
 C Class,2016.0, 16200,Manual,23216,20,68.9,Diesel,1.6
 C Class,2015.0, 10700,Automatic,62439,150,53.3,Diesel,2.1
 C Class,2016.0, 17600,Automatic,19581,125,51.4,Petrol,2.0
 C Class,2016.0, 15600,Manual,25997,,,Diesel,1.6
 C Class,2016.0, 19300,Automatic,18903,30,64.2,Diesel,2.1
 C Class,2017.0, 21000,Automatic,27566,,,Diesel,2.143
 C Class,2017.0, 19000,Automatic,31176,0,134.5,Hybrid,1.991
 C Class,2017.0, 18500,Automatic,36831,145  ,61.4,Diesel,2.143
 C Class,2015.0, 19100,Automatic,12586,0,134.5,Hybrid,1.991
 C Class,2014.0, 16300,Automatic,32613,185,40.9,Petrol,1.991
 C Class,2016.0, 18300,Automatic,26239,20,64.2,Diesel,2.143
 C Class,2016.0, 17800,Automatic,39379,,,Diesel,2.143
 C Class,2013.0, 12000,Automatic,37236,160,44.8,Petrol,1.595
 C Class,2016.0, 20000,Automatic,21425,30,64.2,Diesel,2.143
 C Class,2016.0, 19000,Automatic,27574,30,64.2,Diesel,2.143
 C Class,2017.0, 23700,Automatic,19832,125,61.4,Diesel,2.143
 C Class,2019.0, 25900,Automatic,1100,,44.1,Petrol,1.595
 C Class,2019.0, 28900,Automatic,5250,,44.1,Petrol,1.497
 C Class,2017.0, 18691,Automatic,48618,30,64.2,Diesel,2.143
 C Class,2017.0, 19991,Automatic,20843,145,48.7,Petrol,1.991
 C Class,2019.0, 28991,Automatic,4000,145,44.8,Petrol,1.595
 C Class,2017.0, 22691,Automatic,21210,,134.5,Hybrid,1.991
 C Class,2015.0, 18000,Automatic,35229,145,49.6,Petrol,1.991
 C Class,2017.0, 21400,Automatic,26000,145,61.4,Diesel,2.143
 C Class,2017.0, 25900,Automatic,15808,30,65.7,Diesel,2.143
 C Class,2017.0, 17400,Automatic,41677,30,64.2,Diesel,2.143
 C Class,2017.0, 19700,Manual,49365,30,65.7,Diesel,2.143
 C Class,2015.0, 14800,Automatic,70000,30,64.2,Diesel,2.143
 C Class,2019.0, 30900,Automatic,2776,150,42.2,Petrol,1.991
 C Class,2015.0, 18798,Automatic,53829,0,74.3,Hybrid,2.143
 C Class,2015.0, 18500,Automatic,30891,30,64.2,Diesel,2.143
 C Class,2017.0, 15000,Manual,30528,125,53.3,Petrol,1.991
 C Class,2015.0, 17700,Automatic,33430,,,Diesel,2.143
 C Class,2016.0, 20000,Automatic,23676,0,134.5,Hybrid,1.991
 C Class,2017.0, 20200,Automatic,16087,135,76.4,Hybrid,2.143
 C Class,2016.0, 19000,Automatic,32743,0,134.5,Hybrid,1.991
 C Class,2015.0, 14500,Automatic,32712,20,65.7,Diesel,2.143
 C Class,2014.0, 16300,Automatic,30819,125,52.3,Petrol,1.991
 C Class,2016.0, 19100,Automatic,49335,20,67.3,Diesel,2.143
 C Class,2015.0, 15700,Automatic,36078,30,61.4,Diesel,2.143
 C Class,2016.0, 18300,Automatic,34295,0,134.5,Hybrid,1.991
 C Class,2015.0, 18700,Automatic,39004,30,64.2,Diesel,2.143
 C Class,2016.0, 15400,Automatic,41899,20,64.2,Diesel,2.143
 C Class,2019.0, 23200,Automatic,7000,145,42.2,Petrol,1.595
 C Class,2019.0, 29900,Automatic,6000,,43.5,Petrol,1.991
 C Class,2019.0, 29900,Automatic,1000,145,64.2,Diesel,1.95
 C Class,2016.0, 18000,Automatic,40267,0,134.5,Hybrid,1.991
 C Class,2014.0, 12500,Automatic,50364,150,53.3,Diesel,2.143
 C Class,2016.0, 14000,Automatic,44263,20,65.7,Diesel,2.1
 C Class,2017.0, 19600,Manual,39480,30,65.7,Diesel,2.1
 C Class,2016.0, 18600,Automatic,24836,30,64.2,Diesel,1.598
 C Class,2019.0, 24400,Automatic,6000,145,60.1,Diesel,1.597
 C Class,2019.0, 23900,Automatic,6000,,45.6,Petrol,1.497
 C Class,2019.0, 23400,Automatic,8000,145,44.1,Petrol,1.497
 C Class,2019.0, 28900,Automatic,6000,145,42.8,Petrol,1.991
 C Class,2019.0, 28800,Automatic,6000,,41.5,Petrol,1.991
 C Class,2018.0, 46900,Automatic,1977,145  ,31.7,Petrol,3.982
 C Class,2015.0, 15695,Automatic,60185,,,Diesel,2.1
 C Class,2017.0, 24495,Automatic,14200,150,58.9,Diesel,2.143
 C Class,2017.0, 16000,Automatic,72400,145  ,60.1,Diesel,2.143
 C Class,2016.0, 13500,Automatic,93620,30,62.8,Diesel,2.143
 C Class,2016.0, 13295,Automatic,90980,0,134.5,Hybrid,1.991
 C Class,2016.0, 16000,Automatic,67490,0,134.5,Hybrid,1.991
 C Class,2015.0, 16000,Automatic,18263,125,52.3,Petrol,2.0
 C Class,2018.0, 19900,Automatic,20000,145,48.7,Petrol,2.0
 C Class,2016.0, 20200,Automatic,16957,160,44.8,Petrol,2.0
 C Class,2017.0, 21400,Automatic,54500,30,65.7,Diesel,2.1
 C Class,2016.0, 17900,Automatic,25522,125,51.4,Petrol,2.0
 C Class,2015.0, 16700,Automatic,35125,30,64.2,Diesel,2.1
 C Class,2015.0, 12795,Automatic,101480,30,61.4,Diesel,2.143
 C Class,2020.0, 33900,Automatic,6000,145,47.1,Petrol,1.497
 C Class,2020.0, 41900,Automatic,6000,145,55.4,Diesel,1.95
 C Class,2019.0, 31900,Automatic,6000,,56.5,Diesel,1.95
 C Class,2018.0, 25748,Automatic,11626,145,67.3,Diesel,2.143
 C Class,2016.0, 17900,Automatic,31000,145,49.6,Petrol,1.991
 C Class,2017.0, 19900,Automatic,40000,145,64.2,Diesel,2.143
 C Class,2019.0, 21400,Automatic,6000,145,44.1,Petrol,1.497
 C Class,2019.0, 24400,Automatic,10000,145,44.1,Petrol,1.497
 C Class,2016.0, 18600,Automatic,29173,30,64.2,Diesel,2.143
 C Class,2016.0, 20100,Automatic,16662,0,134.5,Hybrid,1.991
 C Class,2017.0, 20800,Automatic,23063,,,Diesel,2.143
 C Class,2016.0, 18000,Automatic,18406,,,Diesel,2.143
 C Class,2015.0, 11990,Manual,75920,,,Diesel,2.143
 C Class,2019.0, 59998,Automatic,3405,,28.5,Petrol,3.982
 C Class,2020.0, 61995,Automatic,20,145,33.6,Petrol,3.982
 C Class,2019.0, 35248,Automatic,2645,,46.3,Petrol,1.497
 C Class,2019.0, 60298,Automatic,25,,28.5,Petrol,3.982
 C Class,2019.0, 36248,Automatic,1100,,64.2,Diesel,1.95
 C Class,2019.0, 35298,Automatic,1894,,64.2,Diesel,1.95
 C Class,2016.0, 17999,Automatic,32475,30,64.2,Diesel,2.1
 C Class,2014.0, 15700,Automatic,33865,125,60.1,Diesel,2.1
 C Class,2017.0, 20499,Automatic,12040,135,134.5,Hybrid,2.0
 C Class,2017.0, 18399,Automatic,22167,135,134.5,Hybrid,2.0
 C Class,2013.0, 11499,Automatic,40490,145,53.3,Diesel,2.1
 C Class,2015.0, 16699,Automatic,40786,30,64.2,Diesel,1.6
 C Class,2015.0, 14313,Automatic,50211,20,64.2,Diesel,2.1
 C Class,2016.0, 14999,Automatic,40814,30,65.7,Diesel,1.6
 C Class,2015.0, 13699,Automatic,41000,20,65.7,Diesel,2.1
 C Class,2015.0, 14899,Automatic,73127,30,64.2,Diesel,2.1
 C Class,2018.0, 19699,Automatic,23842,145,61.4,Diesel,2.1
 C Class,2015.0, 13599,Automatic,35977,125,53.3,Petrol,2.0
 C Class,2015.0, 12499,Automatic,67795,30,64.2,Diesel,2.1
 C Class,2014.0, 13799,Automatic,62588,30,62.8,Diesel,2.1
 C Class,2019.0, 40298,Automatic,1568,,55.4,Diesel,1.95
 C Class,2016.0, 18745,Automatic,26344,30,64.2,Diesel,2.143
 C Class,2018.0, 25748,Automatic,5454,145  ,65.7,Diesel,2.143
 C Class,2018.0, 26748,Automatic,17970,145,65.7,Diesel,2.143
 C Class,2019.0, 32298,Automatic,4040,145,44.1,Petrol,1.595
 C Class,2015.0, 14298,Manual,36643,125,53.3,Petrol,1.991
 C Class,2017.0, 25248,Automatic,24003,200,40.9,Petrol,1.991
 C Class,2018.0, 28298,Automatic,13500,145,65.7,Diesel,2.143
 C Class,2017.0, 25998,Automatic,26914,200,43.5,Petrol,1.991
 C Class,2015.0, 18298,Automatic,25000,0,134.5,Hybrid,1.991
 C Class,2015.0, 15499,Manual,36103,20,68.9,Diesel,2.1
 C Class,2015.0, 13799,Manual,69261,20,68.9,Diesel,2.1
 C Class,2015.0, 17699,Automatic,56546,0,74.3,Hybrid,2.1
 C Class,2018.0, 19999,Automatic,9705,145,64.2,Diesel,2.1
 C Class,2015.0, 14695,Automatic,53279,20,64.2,Diesel,2.1
 C Class,2016.0, 16822,Automatic,42402,0,134.5,Hybrid,2.0
 C Class,2016.0, 13391,Manual,58858,30,65.7,Diesel,1.6
 C Class,2012.0, 8450,Automatic,86663,160,44.8,Petrol,1.6
 C Class,2012.0, 9799,Automatic,55685,145,54.3,Diesel,2.1
 C Class,2016.0, 17950,Automatic,41050,,,Diesel,2.143
 C Class,2017.0, 16750,Automatic,33000,20,64.2,Diesel,2.143
 C Class,2013.0, 8980,Manual,60000,,,Diesel,2.1
 C Class,2016.0, 16799,Automatic,38785,30,64.2,Diesel,2.1
 C Class,2014.0, 10999,Automatic,54097,145,56.5,Diesel,2.1
 C Class,2015.0, 18999,Automatic,9793,30,64.2,Diesel,1.6
 C Class,2015.0, 14999,Automatic,34278,30,62.8,Diesel,2.1
 C Class,2016.0, 17999,Automatic,42271,30,61.4,Diesel,2.1
 C Class,2014.0, 16699,Automatic,39807,30,61.4,Diesel,2.1
 C Class,2016.0, 19999,Automatic,23905,30,64.2,Diesel,2.1
 C Class,2012.0, 10999,Automatic,41239,160,44.8,Petrol,1.6
 C Class,2017.0, 15652,Automatic,20418,20,65.7,Diesel,2.1
 C Class,2016.0, 16699,Automatic,26544,20,64.2,Diesel,2.1
 C Class,2017.0, 19347,Automatic,21032,135,134.5,Hybrid,2.0
 C Class,2019.0, 28991,Automatic,12583,145,54.3,Diesel,2.0
 C Class,2017.0, 21491,Automatic,21980,145,58.9,Diesel,2.1
 C Class,2018.0, 21991,Automatic,12767,150,61.4,Diesel,2.1
 C Class,2018.0, 16800,Automatic,30726,145,64.2,Diesel,2.143
 C Class,2012.0, 10899,Automatic,49029,145,53.3,Diesel,2.1
 C Class,2014.0, 14786,Automatic,41701,20,64.2,Diesel,2.1
 C Class,2014.0, 10822,Automatic,70824,145,56.5,Diesel,2.1
 C Class,2015.0, 13195,Automatic,51344,30,64.2,Diesel,2.143
 C Class,2012.0, 7999,Automatic,67200,,,Diesel,2.143
 C Class,2016.0, 14000,Automatic,83990,0,76.4,Hybrid,2.143
 C Class,2014.0, 11795,Manual,92840,20,68.9,Diesel,2.143
 C Class,2015.0, 11295,Manual,114970,20,68.9,Diesel,2.143
