model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 Focus,2017.0, 12339,Manual,17333,145,57.7,Petrol,1.0
 Focus,2017.0, 12949,Manual,7755,145,57.7,Petrol,1.0
 Focus,2018.0, 13399,Manual,10040,145,57.7,Petrol,1.0
 Focus,2015.0, 13749,Manual,32258,20,67.3,Diesel,2.0
 Focus,2016.0, 14999,Manual,30341,20,67.3,Diesel,2.0
 Focus,2012.0, 4495,Manual,90400,,,Diesel,1.56
 Focus,2013.0, 5999,Manual,62021,20,67.3,Diesel,1.56
 Focus,2010.0, 2495,Manual,93900,30,62.8,Diesel,1.6
 Focus,2010.0, 3000,Manual,81124,200,47.9,Diesel,2.0
 Focus,2008.0, 2495,Manual,89000,30,62.8,Diesel,1.6
 Focus,2017.0, 9790,Manual,23000,20,60.1,Petrol,0.0
 Focus,2019.0, 15999,Manual,4000,145,48.7,Petrol,0.0
 Focus,2017.0, 12395,Manual,19127,145,74.3,Diesel,1.5
 Focus,2017.0, 12599,Manual,10760,145,74.3,Diesel,1.5
 Focus,2014.0, 7749,Manual,69779,145,47.1,Petrol,1.6
 Focus,2016.0, 14499,Manual,32967,20,67.3,Diesel,2.0
 Focus,2009.0, 4195,Manual,76485,,,Petrol,1.798
 Focus,2018.0, 12491,Manual,11356,145,61.4,Petrol,0.999
 Focus,2017.0, 11999,Manual,28036,145,74.3,Diesel,1.499
 Focus,2013.0, 5000,Manual,102500,20,67.3,Diesel,1.56
 Focus,2015.0, 6995,Manual,62903,0,74.3,Diesel,1.499
 Focus,2017.0, 11495,Manual,20000,20,58.9,Petrol,1.0
 Focus,2007.0, 4495,Automatic,30000,,,Petrol,1.6
 Focus,2017.0, 13195,Manual,13000,20,60.1,Petrol,1.0
 Focus,2017.0, 22000,Manual,36437,235,36.7,Petrol,2.29
 Focus,2014.0, 6599,Manual,59964,145,47.9,Petrol,1.6
 Focus,2016.0, 14545,Manual,33461,200,41.5,Petrol,2.0
 Focus,2018.0, 12299,Manual,13430,145,57.7,Petrol,1.0
 Focus,2017.0, 12299,Manual,17896,145,74.3,Diesel,1.5
 Focus,2017.0, 11999,Manual,17296,145,74.3,Diesel,1.5
 Focus,2015.0, 13999,Manual,30367,200,41.5,Petrol,2.0
 Focus,2009.0, 2395,Manual,102000,30,58.9,Diesel,1.56
 Focus,2016.0, 11599,Manual,12527,125,50.4,Petrol,1.5
 Focus,2011.0, 5499,Manual,58983,,,Diesel,1.56
 Focus,2008.0, 2699,Manual,86726,,,Petrol,1.596
 Focus,2018.0, 12395,Manual,18280,145,57.7,Petrol,0.999
 Focus,2015.0, 7499,Manual,59020,20,67.3,Diesel,1.56
 Focus,2013.0, 3995,Manual,89411,0,83.1,Diesel,1.6
 Focus,2011.0, 5495,Automatic,76317,150,53.3,Diesel,2.0
 Focus,2008.0, 3695,Automatic,65782,260,37.7,Petrol,1.596
 Focus,2016.0, 9295,Manual,54385,20,60.1,Petrol,0.999
 Focus,2012.0, 5499,Manual,53126,145,47.9,Petrol,1.6
 Focus,2013.0, 6399,Manual,40942,20,58.9,Petrol,1.0
 Focus,2014.0, 7795,Manual,55202,125,56.5,Diesel,2.0
 Focus,2017.0, 12499,Manual,11830,145,57.7,Petrol,1.0
 Focus,2018.0, 16799,Automatic,14196,145,74.3,Diesel,1.5
 Focus,2017.0, 10799,Manual,48370,145,74.3,Diesel,1.5
 Focus,2013.0, 7299,Manual,62943,20,67.3,Diesel,1.6
 Focus,2015.0, 8299,Automatic,52816,20,67.3,Diesel,1.5
 Focus,2016.0, 11995,Automatic,12320,125,51.4,Petrol,1.0
 Focus,2016.0, 8599,Manual,58312,0,74.3,Diesel,1.5
 Focus,2016.0, 10999,Manual,28848,20,67.3,Diesel,1.5
 Focus,2016.0, 13999,Manual,43150,20,67.3,Diesel,2.0
 Focus,2016.0, 9995,Manual,37774,0,74.3,Diesel,1.5
 Focus,2014.0, 14299,Manual,22035,235,39.2,Petrol,2.0
 Focus,2017.0, 11399,Automatic,20928,125,51.4,Petrol,1.0
 Focus,2015.0, 11499,Manual,42043,200,41.5,Petrol,2.0
 Focus,2014.0, 7599,Automatic,39915,160,44.1,Petrol,1.6
 Focus,2015.0, 8000,Manual,65000,,,Diesel,1.5
 Focus,2017.0, 11250,Manual,41495,,,Diesel,1.5
 Focus,2018.0, 13500,Manual,11382,,,Petrol,1.0
 Focus,2017.0, 12299,Manual,17779,145,57.7,Petrol,1.0
 Focus,2018.0, 18256,Manual,10138,145,67.3,Diesel,2.0
 Focus,2017.0, 10750,Manual,25519,,,Diesel,1.5
 Focus,2017.0, 11000,Manual,17339,,,Petrol,1.0
 Focus,2017.0, 12000,Automatic,15238,,,Petrol,1.0
 Focus,2017.0, 13000,Manual,12456,,,Petrol,1.0
 Focus,2018.0, 11000,Manual,48961,,,Petrol,1.0
 Focus,2017.0, 11000,Manual,23500,,,Petrol,1.0
 Focus,2015.0, 7500,Manual,53130,,,Petrol,1.0
 Focus,2016.0, 10250,Manual,29705,,,Petrol,1.0
 Focus,2015.0, 7199,Manual,45596,20,61.4,Petrol,0.999
 Focus,2008.0, 3295,Manual,79381,,,Diesel,1.997
 Focus,2009.0, 2995,Manual,80278,,,Diesel,1.56
 Focus,2017.0, 15495,Manual,32294,145,67.3,Diesel,1.997
 Focus,2019.0, 16000,Automatic,5367,,,Petrol,1.0
 Focus,2019.0, 22000,Automatic,4855,,,Diesel,2.0
 Focus,2020.0, 18500,Manual,100,,,Petrol,1.0
 Focus,2016.0, 10000,Manual,19785,,,Petrol,1.0
 Focus,2013.0, 6500,Manual,57029,,,Petrol,1.0
 Focus,2017.0, 18262,Manual,14800,200,41.5,Petrol,1.999
 Focus,2018.0, 12899,Manual,13791,145,57.7,Petrol,1.0
 Focus,2014.0, 6500,Manual,36200,20,67.3,Diesel,1.56
 Focus,2012.0, 6995,Manual,48734,125,56.5,Diesel,2.0
 Focus,2017.0, 19495,Manual,8866,145,41.5,Petrol,1.999
 Focus,2018.0, 13995,Manual,16063,150,60.1,Petrol,0.999
 Focus,2017.0, 11995,Manual,22167,150,60.1,Petrol,0.999
 Focus,2017.0, 12495,Manual,35027,20,60.1,Petrol,0.999
 Focus,2018.0, 16495,Manual,34207,150,54.3,Diesel,1.997
 Focus,2015.0, 12991,Manual,49605,20,67.3,Diesel,2.0
 Focus,2017.0, 11886,Manual,19798,145,74.3,Diesel,1.5
 Focus,2016.0, 6891,Manual,97190,20,70.6,Diesel,2.0
 Focus,2017.0, 12099,Manual,14439,145,74.3,Diesel,1.5
 Focus,2016.0, 14312,Manual,40536,20,67.3,Diesel,2.0
 Focus,2019.0, 25795,Manual,1175,145,34.5,Petrol,2.3
 Focus,2018.0, 14500,Automatic,22587,,,Petrol,1.0
 Focus,2019.0, 19500,Manual,3000,,,Diesel,1.5
 Focus,2017.0, 11750,Manual,32746,,,Diesel,1.5
 Focus,2016.0, 16000,Manual,19834,,,Petrol,2.0
 Focus,2017.0, 14000,Automatic,9137,,,Petrol,1.0
 Focus,2017.0, 18500,Manual,10960,,,Petrol,2.0
 Focus,2017.0, 9595,Automatic,49773,145,51.4,Petrol,0.999
 Focus,2009.0, 3575,Manual,50975,160,51.4,Diesel,1.997
 Focus,2008.0, 1795,Manual,130000,,,Diesel,1.753
 Focus,2018.0, 13199,Manual,21622,145,57.7,Petrol,1.0
 Focus,2007.0, 1850,Manual,74500,,,Petrol,1.798
 Focus,2009.0, 3450,Manual,77466,190,42.2,Petrol,1.596
 Focus,2013.0, 6899,Automatic,22488,160,44.1,Petrol,1.596
 Focus,2018.0, 11750,Manual,11829,145,57.7,Petrol,0.999
 Focus,2005.0, 1475,Automatic,88746,265,36.7,Petrol,1.596
 Focus,2017.0, 16950,Manual,17856,205,41.5,Petrol,1.999
 Focus,2014.0, 4990,Manual,91938,20,67.3,Diesel,1.56
 Focus,2015.0, 7450,Manual,69344,20,61.4,Petrol,0.999
 Focus,2015.0, 7499,Manual,45363,0,74.3,Diesel,1.5
 Focus,2018.0, 10999,Manual,31611,145,60.1,Petrol,1.0
 Focus,2016.0, 13999,Manual,38532,20,67.3,Diesel,2.0
 Focus,2009.0, 1675,Manual,126000,,,Diesel,Unknown
 Focus,2018.0, 12299,Manual,13264,145,57.7,Petrol,1.0
 Focus,2018.0, 13699,Manual,9533,145,57.7,Petrol,1.0
 Focus,2012.0, 6650,Manual,31626,145,47.9,Petrol,1.596
 Focus,2009.0, 2995,Manual,93400,200,42.2,Petrol,1.596
 Focus,2005.0, 1995,Manual,40000,205,44.1,Petrol,1.596
 Focus,2014.0, 7295,Manual,53000,20,60.1,Petrol,0.999
 Focus,2016.0, 11499,Automatic,10703,160,44.8,Petrol,1.596
 Focus,2011.0, 6295,Manual,30000,145,47.9,Petrol,1.596
 Focus,2017.0, 9975,Manual,37166,145,60.1,Petrol,1.0
 Focus,2007.0, 5995,Manual,67000,330,26.3,Petrol,2.5
 Focus,2016.0, 9295,Manual,28000,20,61.4,Petrol,1.0
 Focus,2017.0, 11999,Manual,22214,145,74.3,Diesel,1.5
 Focus,2016.0, 10499,Manual,17606,0,74.3,Diesel,1.5
 Focus,2016.0, 8299,Manual,40344,0,74.3,Diesel,1.5
 Focus,2018.0, 18699,Manual,11736,145,41.5,Petrol,2.0
 Focus,2010.0, 1275,Manual,1,,,Diesel,Unknown
 Focus,2005.0, 650,Automatic,155000,,,Petrol,Unknown
 Focus,2005.0, 675,Manual,121000,235,39.8,Petrol,1.999
 Focus,2008.0, 1675,Manual,Unknown,,,Diesel,Unknown
 Focus,2007.0, 2495,Manual,78000,125,58.9,Diesel,1.6
 Focus,2010.0, 2995,Manual,88000,205,42.2,Petrol,1.6
 Focus,2016.0, 9899,Manual,33228,20,60.1,Petrol,1.0
 Focus,2016.0, 8299,Manual,44973,0,83.1,Diesel,1.5
 Focus,2018.0, 13439,Manual,5889,145,57.7,Petrol,1.0
 Focus,2013.0, 6199,Manual,44235,20,58.9,Petrol,1.0
 Focus,2018.0, 11999,Manual,13678,145,57.7,Petrol,1.0
 Focus,2016.0, 10299,Manual,17507,0,74.3,Diesel,1.5
 Focus,2015.0, 7999,Manual,45395,0,74.3,Diesel,1.5
 Focus,2013.0, 6699,Manual,29750,0,76.4,Diesel,1.6
 Focus,2016.0, 8799,Manual,37458,0,74.3,Diesel,1.5
 Focus,2015.0, 13499,Manual,41699,20,67.3,Diesel,2.0
 Focus,2016.0, 10061,Manual,25544,0,74.3,Diesel,1.5
 Focus,2018.0, 13299,Manual,16963,145,74.3,Diesel,1.5
 Focus,2019.0, 14699,Manual,11229,145,60.1,Petrol,1.0
 Focus,2015.0, 11999,Manual,37737,20,67.3,Diesel,2.0
 Focus,2014.0, 5799,Manual,63785,30,56.5,Petrol,1.0
 Focus,2018.0, 11999,Manual,17431,145,57.7,Petrol,1.0
 Focus,2018.0, 10999,Manual,27962,145,57.7,Petrol,1.0
 Focus,2018.0, 11199,Manual,25084,145,57.7,Petrol,1.0
 Focus,2018.0, 11799,Manual,20417,145,60.1,Petrol,1.0
 Focus,2015.0, 7899,Manual,61491,20,60.1,Petrol,1.0
 Focus,2016.0, 9999,Manual,17907,0,74.3,Diesel,1.5
 Focus,2017.0, 11999,Manual,12961,145,57.7,Petrol,1.0
 Focus,2015.0, 10699,Automatic,21147,145,46.3,Petrol,1.5
 Focus,2018.0, 17499,Manual,25065,145,67.3,Diesel,2.0
 Focus,2015.0, 9500,Manual,20907,20,60.1,Petrol,1.0
 Focus,2010.0, 4799,Manual,41557,200,42.8,Petrol,1.596
 Focus,2007.0, 2799,Automatic,50403,260,37.1,Petrol,1.596
 Focus,2018.0, 12195,Manual,6300,145,57.7,Petrol,1.0
 Focus,2013.0, 6995,Automatic,28860,160,44.1,Petrol,1.596
 Focus,2008.0, 1995,Manual,141000,200,42.2,Petrol,1.596
 Focus,2009.0, 3299,Manual,67416,200,42.2,Petrol,1.596
 Focus,2003.0, 3999,Manual,56064,325,31,Petrol,1.989
 Focus,2011.0, 5499,Manual,54901,145,47.9,Petrol,1.596
 Focus,2009.0, 4299,Automatic,39911,265,37.7,Petrol,1.596
 Focus,2013.0, 6695,Manual,43000,150,47.9,Petrol,1.596
 Focus,2017.0, 12295,Manual,22327,145,51.4,Petrol,1.5
 Focus,2017.0, 12259,Manual,18006,145,74.3,Diesel,1.5
 Focus,2019.0, 16040,Manual,13471,,,Petrol,1.0
 Focus,2019.0, 14560,Manual,12372,,,Petrol,1.0
 Focus,2019.0, 16040,Manual,11535,,,Diesel,1.5
 Focus,2019.0, 14560,Manual,12503,,,Petrol,1.0
 Focus,2019.0, 16950,Manual,11939,,,Petrol,1.0
 Focus,2019.0, 14760,Manual,8919,,,Petrol,1.0
 Focus,2011.0, 3295,Manual,86000,200,42.2,Petrol,1.596
 Focus,2013.0, 8295,Manual,20000,,,Petrol,0.999
 Focus,2008.0, 2995,Manual,77000,165,,Diesel,1.997
 Focus,2011.0, 4999,Manual,99614,145,47.9,Petrol,1.596
 Focus,2014.0, 7999,Manual,29839,30,56.5,Petrol,998.0
 Focus,2009.0, 1695,Manual,139600,145,48.7,Petrol,1.6
 Focus,2019.0, 18650,Automatic,2219,,,Diesel,1.5
 Focus,2019.0, 14610,Manual,11427,,,Petrol,1.0
 Focus,2019.0, 14460,Manual,14021,,,Petrol,1.0
 Focus,2019.0, 14660,Manual,10874,,,Petrol,1.0
 Focus,2019.0, 14510,Manual,13931,,,Petrol,1.0
 Focus,2019.0, 20165,Manual,6928,,,Petrol,1.5
 Focus,2019.0, 15935,Manual,11291,,,Petrol,1.0
 Focus,2019.0, 18650,Manual,451,,,Petrol,1.0
 Focus,2019.0, 20275,Manual,1073,,,Petrol,1.5
 Focus,2019.0, 20435,Manual,3003,,,Petrol,1.5
 Focus,2016.0, 10250,Manual,29705,20,60.1,Petrol,1.0
 Focus,2015.0, 7500,Manual,53130,,,Petrol,1.0
 Focus,2019.0, 16000,Automatic,5367,,,Petrol,1.0
 Focus,2016.0, 10000,Manual,19785,,,Petrol,1.0
 Focus,2017.0, 11000,Manual,23500,,,Petrol,1.0
 Focus,2019.0, 18785,Manual,12395,,,Diesel,1.5
 Focus,2019.0, 18580,Manual,4984,,,Diesel,1.5
 Focus,2016.0, 8999,Manual,28883,0,67.3,Diesel,1.499
 Focus,2009.0, 2995,Manual,109000,145,53.3,Diesel,1.753
 Focus,2015.0, 5995,Manual,91000,20,67.3,Diesel,1.56
 Focus,2017.0, 7495,Manual,78000,0,74.3,Diesel,1.499
 Focus,2016.0, 9595,Manual,40000,0,74.3,Diesel,1.499
 Focus,2009.0, 3495,Manual,75000,200,42.2,Petrol,1.596
 Focus,2007.0, 6995,Manual,68000,325,26.3,Petrol,2.521
 Focus,2016.0, 7950,Manual,47000,20,60.1,Petrol,0.999
 Focus,2008.0, 3000,Manual,91000,160,51.4,Petrol,1.0
 Focus,2019.0, 15885,Manual,12062,,,Petrol,1.0
 Focus,2019.0, 16040,Manual,11834,,,Diesel,1.5
 Focus,2019.0, 29395,Manual,2804,,,Petrol,2.3
 Focus,2019.0, 28580,Manual,1494,,,Petrol,2.3
 Focus,2019.0, 19575,Automatic,8879,,,Diesel,1.5
 Focus,2019.0, 17580,Manual,12592,,,Petrol,1.0
 Focus,2019.0, 17500,Manual,9651,,,Diesel,1.5
 Focus,2019.0, 19665,Manual,8864,,,Diesel,2.0
 Focus,2019.0, 16440,Automatic,16199,,,Petrol,1.0
 Focus,2019.0, 21660,Automatic,3212,,,Diesel,2.0
 Focus,2019.0, 19000,Automatic,8201,,,Diesel,2.0
 Focus,2012.0, 6800,Manual,46849,20,67.3,Diesel,1.6
 Focus,2017.0, 12000,Automatic,20000,125,51.4,Petrol,1.0
 Focus,2013.0, 6250,Manual,44000,30,56.5,Petrol,998.0
 Focus,2013.0, 6480,Manual,49000,20,67.3,Diesel,1.6
 Focus,2017.0, 10999,Manual,37000,145,60.1,Petrol,0.999
 Focus,2008.0, 1290,Manual,137000,150,54.3,Diesel,1.753
 Focus,2019.0, 16395,Manual,11594,,,Diesel,1.5
 Focus,2019.0, 16655,Manual,12119,,,Petrol,1.5
 Focus,2019.0, 15335,Manual,13762,,,Petrol,1.0
 Focus,2019.0, 15235,Manual,12811,,,Petrol,1.0
 Focus,2019.0, 18960,Manual,824,,,Petrol,1.0
 Focus,2019.0, 19560,Automatic,201,,,Diesel,1.5
 Focus,2017.0, 12000,Automatic,15238,,,Petrol,1.0
 Focus,2017.0, 13000,Manual,12456,,,Petrol,1.0
 Focus,2018.0, 11000,Manual,48961,,,Petrol,1.0
 Focus,2019.0, 16920,Manual,13516,,,Petrol,1.5
 Focus,2019.0, 16350,Manual,14410,,,Petrol,1.0
 Focus,2019.0, 18330,Manual,10503,,,Diesel,1.5
 Focus,2019.0, 15885,Manual,12624,,,Petrol,1.0
 Focus,2016.0, 15900,Manual,19488,20,67.3,Diesel,1.997
 Focus,2017.0, 10999,Manual,32133,145,74.3,Diesel,1.499
 Focus,2015.0, 13000,Manual,46007,20,67.3,Diesel,1.997
 Focus,2019.0, 17495,Manual,5225,145,60.1,Petrol,0.999
 Focus,2019.0, 15995,Manual,11900,145,60.1,Petrol,0.999
 Focus,2017.0, 11995,Manual,23516,145,60.1,Petrol,0.999
 Focus,2019.0, 15335,Manual,13797,,,Petrol,1.0
 Focus,2019.0, 15435,Manual,11645,,,Petrol,1.0
 Focus,2019.0, 14510,Manual,13545,,,Petrol,1.0
 Focus,2019.0, 19175,Automatic,10370,,,Diesel,1.5
 Focus,2019.0, 20320,Automatic,4483,,,Petrol,1.5
 Focus,2019.0, 16035,Manual,9943,,,Petrol,1.0
 Focus,2019.0, 16635,Automatic,9675,,,Petrol,1.0
 Focus,2019.0, 16700,Manual,7590,,,Petrol,1.0
 Focus,2019.0, 16840,Manual,7358,,,Petrol,1.0
 Focus,2019.0, 16400,Manual,13816,,,Petrol,1.0
 Focus,2019.0, 17150,Automatic,10472,,,Petrol,1.0
 Focus,2019.0, 18030,Manual,14608,,,Petrol,1.0
 Focus,2019.0, 17300,Automatic,7426,,,Petrol,1.0
 Focus,2019.0, 20570,Automatic,6797,,,Petrol,1.5
 Focus,2019.0, 21080,Automatic,8418,,,Diesel,2.0
 Focus,2019.0, 21680,Automatic,4677,,,Diesel,2.0
 Focus,2019.0, 15540,Manual,8188,,,Diesel,1.5
 Focus,2019.0, 15335,Manual,10589,,,Petrol,1.0
 Focus,2019.0, 15940,Manual,13789,,,Diesel,1.5
 Focus,2019.0, 16040,Manual,13737,,,Petrol,1.0
 Focus,2019.0, 17300,Manual,5002,,,Petrol,1.0
 Focus,2019.0, 17440,Manual,7937,,,Diesel,1.5
 Focus,2019.0, 17500,Automatic,12877,,,Petrol,1.0
 Focus,2019.0, 19375,Manual,7021,,,Diesel,1.5
 Focus,2019.0, 18225,Manual,3230,,,Petrol,1.0
 Focus,2019.0, 16400,Manual,13240,,,Petrol,1.0
 Focus,2019.0, 20660,Automatic,13733,,,Diesel,2.0
 Focus,2017.0, 18500,Manual,10960,,,Petrol,2.0
 Focus,2019.0, 18000,Manual,9500,145,46.3,Petrol,1.5
 Focus,2015.0, 8000,Manual,65000,,,Diesel,1.5
 Focus,2018.0, 13500,Manual,11382,,,Petrol,1.0
 Focus,2019.0, 16400,Manual,13706,,,Petrol,1.0
 Focus,2019.0, 15940,Manual,13752,,,Diesel,1.5
 Focus,2019.0, 16090,Manual,10805,,,Diesel,1.5
 Focus,2019.0, 16950,Manual,11883,,,Petrol,1.0
 Focus,2019.0, 14090,Manual,11536,,,Petrol,1.0
 Focus,2019.0, 16450,Manual,12677,,,Petrol,1.0
 Focus,2013.0, 5395,Manual,88000,20,67.3,Diesel,Unknown
 Focus,2017.0, 11250,Manual,41495,145,74.3,Diesel,1.5
 Focus,2017.0, 10750,Manual,25519,,,Diesel,1.5
 Focus,2017.0, 11000,Manual,17339,,,Petrol,1.0
 Focus,2019.0, 21570,Automatic,8566,,,Diesel,2.0
 Focus,2019.0, 17145,Manual,6447,,,Diesel,1.5
 Focus,2019.0, 21570,Automatic,6348,,,Diesel,2.0
 Focus,2017.0, 10811,Manual,23881,20,60.1,Petrol,0.999
 Focus,2015.0, 6995,Automatic,80208,160,44.8,Petrol,1.6
 Focus,2017.0, 9675,Manual,33173,20,61.4,Petrol,1.0
 Focus,2013.0, 7495,Manual,51000,20,67.3,Diesel,1.6
 Focus,2012.0, 6995,Manual,36000,145,47.9,Petrol,1.6
 Focus,2011.0, 3995,Manual,112000,145,47.9,Petrol,1.596
 Focus,2019.0, 22510,Automatic,5662,,,Diesel,2.0
 Focus,2019.0, 22150,Automatic,3024,,,Diesel,2.0
 Focus,2019.0, 22660,Automatic,2992,,,Diesel,2.0
 Focus,2019.0, 18860,Manual,7111,,,Diesel,2.0
 Focus,2009.0, 2695,Manual,104000,205,47.9,Diesel,1.997
 Focus,2013.0, 6750,Manual,33000,,,Petrol,0.999
 Focus,2017.0, 8990,Manual,19000,20,61.4,Petrol,0.999
 Focus,2020.0, 18500,Manual,100,145,60.1,Petrol,1.0
 Focus,2017.0, 10720,Manual,15845,150,60.1,Petrol,1.0
 Focus,2016.0, 9552,Manual,32963,0,74.3,Diesel,1.5
 Focus,2011.0, 5750,Manual,35000,140,47.1,Petrol,1.596
 Focus,2012.0, 5795,Manual,79094,145,47.9,Petrol,1.6
 Focus,2005.0, 2295,Manual,87530,235,39.8,Petrol,2.0
 Focus,2010.0, 3795,Manual,89520,200,42.2,Petrol,1.6
 Focus,2003.0, 1695,Manual,89630,200,40.9,Petrol,1.6
 Focus,2008.0, 2895,Manual,91000,195,42.1,Petrol,1.6
 Focus,2007.0, 2695,Manual,61000,200,40.4,Petrol,1.6
 Focus,2014.0, 5500,Manual,75170,30,56.5,Petrol,0.999
 Focus,2014.0, 6289,Manual,63527,20,58.9,Petrol,998.0
 Focus,2019.0, 20993,Manual,1813,145,49.6,Petrol,1.0
 Focus,2019.0, 19337,Automatic,675,145,42.8,Petrol,0.999
 Focus,2017.0, 9950,Manual,36590,20,61.4,Petrol,0.999
 Focus,2015.0, 8895,Automatic,38000,165,44.8,Petrol,1.6
 Focus,2016.0, 13651,Automatic,8598,150,46.3,Petrol,1.5
 Focus,2015.0, 7500,Manual,53130,,,Petrol,1.0
 Focus,2017.0, 18500,Manual,10960,,,Petrol,2.0
 Focus,2015.0, 8000,Manual,65000,,,Diesel,1.5
 Focus,2019.0, 22000,Automatic,4855,,,Diesel,2.0
 Focus,2013.0, 6500,Manual,57029,,,Petrol,1.0
 Focus,2012.0, 6495,Automatic,79000,155,44.1,Petrol,1.596
 Focus,2012.0, 5495,Manual,73000,20,67.3,Diesel,1.6
 Focus,2008.0, 3495,Manual,73000,200,42.2,Petrol,1.6
 Focus,2009.0, 3995,Manual,93000,200,42.8,Petrol,1.6
 Focus,2010.0, 3495,Manual,100000,30,62.8,Diesel,1.6
 Focus,2007.0, 2995,Manual,63000,240,39.8,Petrol,1.8
 Focus,2007.0, 1995,Manual,76530,,,Petrol,1.596
 Focus,2017.0, 9750,Manual,29266,145,60.1,Petrol,1.0
 Focus,2009.0, 21500,Manual,44482,330,30.1,Petrol,2.5
 Focus,2008.0, 1695,Manual,92013,145,54.3,Diesel,1.8
 Focus,2016.0, 10250,Manual,29705,,,Petrol,1.0
 Focus,2019.0, 16000,Automatic,5367,,,Petrol,1.0
 Focus,2019.0, 22000,Automatic,4855,,,Diesel,2.0
 Focus,2020.0, 18500,Manual,100,,,Petrol,1.0
 Focus,2016.0, 10000,Manual,19785,,,Petrol,1.0
 Focus,2013.0, 6500,Manual,57029,,,Petrol,1.0
 Focus,2018.0, 12990,Manual,20000,145,58.9,Petrol,0.999
 Focus,2008.0, 2695,Manual,91000,,,Diesel,1.56
 Focus,2017.0, 11250,Manual,41495,,,Diesel,1.5
 Focus,2018.0, 13500,Manual,11382,,,Petrol,1.0
 Focus,2017.0, 10750,Manual,25519,,,Diesel,1.5
 Focus,2017.0, 11000,Manual,17339,,,Petrol,1.0
 Focus,2017.0, 12000,Automatic,15238,,,Petrol,1.0
 Focus,2017.0, 13000,Manual,12456,,,Petrol,1.0
 Focus,2018.0, 11000,Manual,48961,,,Petrol,1.0
 Focus,2017.0, 11000,Manual,23500,,,Petrol,1.0
 Focus,2014.0, 7495,Automatic,41000,160,44.8,Petrol,1.6
 Focus,2003.0, 495,Manual,177644,200,41.5,Petrol,1.6
 Focus,2016.0, 10000,Manual,30208,20,60.1,Petrol,1.0
 Focus,2016.0, 8450,Manual,56022,0,74.3,Diesel,1.5
 Focus,2016.0, 8750,Manual,58665,0,74.3,Diesel,1.5
 Focus,2017.0, 8900,Manual,46134,145,60.1,Petrol,1.0
 Focus,2016.0, 14400,Manual,27505,20,67.3,Diesel,2.0
 Focus,2018.0, 13450,Automatic,15267,145,64.2,Diesel,2.0
 Focus,2012.0, 4995,Manual,81000,145,47.9,Petrol,1.6
 Focus,2013.0, 12495,Manual,37000,230,39.2,Petrol,2.0
 Focus,2019.0, 18000,Automatic,5000,150,39.8,Petrol,1.5
 Focus,2010.0, 5295,Manual,64572,265,37.7,Petrol,1.0
 Focus,2019.0, 20435,Manual,3003,,,Petrol,1.5
 Focus,2009.0, 3895,Manual,90000,145,54.2,Diesel,1.753
 Focus,2019.0, 29635,Manual,1577,,,Petrol,2.3
 Focus,2019.0, 29850,Manual,534,,,Petrol,2.3
 Focus,2017.0, 10295,Manual,19000,20,61.4,Petrol,1.0
 Focus,2016.0, 10995,Manual,11000,20,60.1,Petrol,1.0
 Focus,2018.0, 14500,Automatic,22587,,,Petrol,1.0
 Focus,2019.0, 19500,Manual,3000,,,Diesel,1.5
 Focus,2019.0, 14450,Automatic,20850,,,Petrol,1.0
 Focus,2017.0, 14000,Automatic,9137,,,Petrol,1.0
 Focus,2017.0, 11750,Manual,32746,,,Diesel,1.5
 Focus,2016.0, 16000,Manual,19834,,,Petrol,2.0
 Focus,2017.0, 10750,Manual,25519,145,74.3,Diesel,1.5
 Focus,2015.0, 7500,Manual,53130,,,Petrol,1.0
 Focus,2016.0, 10250,Manual,29705,,,Petrol,1.0
 Focus,2019.0, 16000,Automatic,5367,,,Petrol,1.0
 Focus,2019.0, 22000,Automatic,4855,,,Diesel,2.0
 Focus,2020.0, 18500,Manual,100,,,Petrol,1.0
 Focus,2016.0, 10000,Manual,19785,,,Petrol,1.0
 Focus,2015.0, 9500,Manual,32245,20,60.1,Petrol,1.0
 Focus,2013.0, 6500,Manual,57029,30,56.5,Petrol,1.0
 Focus,2019.0, 14460,Manual,14021,,,Petrol,1.0
 Focus,2019.0, 20165,Manual,6928,,,Petrol,1.5
 Focus,2019.0, 15935,Manual,11291,,,Petrol,1.0
 Focus,2019.0, 16500,Manual,10045,,,Petrol,1.0
 Focus,2019.0, 16400,Manual,12627,,,Petrol,1.0
 Focus,2019.0, 18745,Manual,7855,,,Diesel,2.0
 Focus,2019.0, 16350,Manual,13891,,,Petrol,1.0
 Focus,2019.0, 17310,Automatic,13376,,,Petrol,1.0
 Focus,2019.0, 17610,Automatic,7886,,,Petrol,1.0
 Focus,2019.0, 16605,Manual,13774,,,Diesel,1.5
 Focus,2019.0, 15845,Manual,9929,,,Petrol,1.0
 Focus,2019.0, 21420,Automatic,3655,,,Diesel,2.0
 Focus,2019.0, 20300,Automatic,7555,,,Diesel,1.5
 Focus,2019.0, 28805,Manual,974,,,Petrol,2.3
 Focus,2019.0, 29395,Manual,2804,,,Petrol,2.3
 Focus,2017.0, 13000,Manual,12456,,,Petrol,1.0
 Focus,2019.0, 28580,Manual,1725,,,Petrol,2.3
 Focus,2019.0, 19330,Automatic,825,,,Diesel,1.5
 Focus,2019.0, 28730,Manual,6108,,,Petrol,2.3
